track_id	song_id	title	preview_file	mp3_file
TRARFQL128F931E523	SOHKKXU12A67ADA08F	Voodoo Doll - Fergie	TRARFQL128F931E523-mzm.xoklbolb.aac.p.m4a	TRARFQL128F931E523-mzm.xoklbolb.aac.p.mp3
TRARFSI128F92C5B06	SONUOBX12A8C141070	Killer (Single Version) - Seal	TRARFSI128F92C5B06-mzaf_9090282942398957825.plus.aac.p.m4a	TRARFSI128F92C5B06-mzaf_9090282942398957825.plus.aac.p.mp3
TRARFWJ128F9339D70	SOCIFIF12A8C1378E5	Birch - Maximilian Hecker	TRARFWJ128F9339D70-mzaf_2108158765745701455.plus.aac.p.m4a	TRARFWJ128F9339D70-mzaf_2108158765745701455.plus.aac.p.mp3
TRARFXI128F1468CE3	SOWISQE12A6D4F7DBB	Same Old Thing - Albert Collins	TRARFXI128F1468CE3-mzaf_8528286682960372901.plus.aac.p.m4a	TRARFXI128F1468CE3-mzaf_8528286682960372901.plus.aac.p.mp3
TRARHCB128F148D1B0	SOVMSTD12A6D4F9840	The Haunting - The Misfits	TRARHCB128F148D1B0-mzaf_5005840543428051018.plus.aac.p.m4a	TRARHCB128F148D1B0-mzaf_5005840543428051018.plus.aac.p.mp3
TRARIIY128F147187D	SOIAZJL12A6D4F854E	Radar for Love - Kiss	TRARIIY128F147187D-mzaf_2008292899705443133.plus.aac.p.m4a	TRARIIY128F147187D-mzaf_2008292899705443133.plus.aac.p.mp3
TRARIRG128F147FC96	SOZKFHV12A6D4F996F	I'm Not Moving - Phil Collins	TRARIRG128F147FC96-mzaf_4061644718352537700.plus.aac.p.m4a	TRARIRG128F147FC96-mzaf_4061644718352537700.plus.aac.p.mp3
TRARIWH128E079349F	SOPVMQT12A679C8040	Columbia - Oasis	TRARIWH128E079349F-mzaf_5449334855852612376.plus.aac.p.m4a	TRARIWH128E079349F-mzaf_5449334855852612376.plus.aac.p.mp3
TRARIZK128F92FF27A	SOCPFDY12AB018300D	Antarctica Starts Here - John Cale	TRARIZK128F92FF27A-mzaf_4487110278517240371.plus.aac.p.m4a	TRARIZK128F92FF27A-mzaf_4487110278517240371.plus.aac.p.mp3
TRARJEK128F930B3AA	SOACUYZ12CF54662F1	Couldn't Stand the Weather - Stevie Ray Vaughan & Double Trouble	TRARJEK128F930B3AA-mzaf_8939884756386851818.plus.aac.p.m4a	TRARJEK128F930B3AA-mzaf_8939884756386851818.plus.aac.p.mp3
TRARJEM128F92E444D	SOCQEHT12AB017F37F	Big Bounce - David Arkenstone	TRARJEM128F92E444D-mzaf_3406334276533288347.plus.aac.p.m4a	TRARJEM128F92E444D-mzaf_3406334276533288347.plus.aac.p.mp3
TRARJPL128F931C7D2	SOWNOXA12AB0184353	Summer Summer - The Almost	TRARJPL128F931C7D2-mzaf_7849702840115362996.plus.aac.p.m4a	TRARJPL128F931C7D2-mzaf_7849702840115362996.plus.aac.p.mp3
TRARKDV128F42500F2	SOJVFTP12A58A7A4D4	Banda Yango - Tshala Muana	TRARKDV128F42500F2-mzaf_7824143929368922763.plus.aac.p.m4a	TRARKDV128F42500F2-mzaf_7824143929368922763.plus.aac.p.mp3
TRARKEH128F1463CB2	SOHMLNS12A58A7DA68	Delilah - The Sensational Alex Harvey Band	TRARKEH128F1463CB2-mzaf_8382957674683518030.plus.aac.p.m4a	TRARKEH128F1463CB2-mzaf_8382957674683518030.plus.aac.p.mp3
TRARKGW128F92EB8F9	SOYCTRU12A6701DA91	Guilty Partner - New Order	TRARKGW128F92EB8F9-mzaf_5655135031616100645.plus.aac.p.m4a	TRARKGW128F92EB8F9-mzaf_5655135031616100645.plus.aac.p.mp3
TRARKRC128E0791D82	SOLWNAR12A67020BF5	More Than Words - Extreme	TRARKRC128E0791D82-mzm.soiprsqo.aac.p.m4a	TRARKRC128E0791D82-mzm.soiprsqo.aac.p.mp3
TRARKXM128F14911B0	SOERJUK12AF72A49F7	I Got a Seecret - Redman	TRARKXM128F14911B0-mzm.tpvksyfb.aac.p.m4a	TRARKXM128F14911B0-mzm.tpvksyfb.aac.p.mp3
TRARLTG12903CF06FD	SOAQBLS12AC46878BF	Nachts um halb drei - Janina	TRARLTG12903CF06FD-mzaf_6850240941387844004.plus.aac.p.m4a	TRARLTG12903CF06FD-mzaf_6850240941387844004.plus.aac.p.mp3
TRARMHA128F92E7D32	SOTPQFM12AB017AC9E	I'm Not a Loser - Descendents	TRARMHA128F92E7D32-mzm.ijbduofx.aac.p.m4a	TRARMHA128F92E7D32-mzm.ijbduofx.aac.p.mp3
TRARMRC128F424317A	SOELVGK12A8C1337AF	Oh Scat Mix Up - Tim Exile's Nuisance Gabbaret Lounge	TRARMRC128F424317A-mzaf_8119121687375061222.plus.aac.p.m4a	TRARMRC128F424317A-mzaf_8119121687375061222.plus.aac.p.mp3
TRARMUI128F147162F	SOQMDPN12AF72A25EE	The Modern World - The Jam	TRARMUI128F147162F-mzm.kvpcsgbi.aac.p.m4a	TRARMUI128F147162F-mzm.kvpcsgbi.aac.p.mp3
TRARMYQ128F149F18A	SOZDDPQ12AF72A8BA8	Are You Ever Gonna Love Me? - Jimmy Wayne	TRARMYQ128F149F18A-mzm.krexfaju.aac.p.m4a	TRARMYQ128F149F18A-mzm.krexfaju.aac.p.mp3
TRARMYZ128F426150A	SOLCJWW12A8C137C98	So Deep - Ann Lee	TRARMYZ128F426150A-mzaf_8160416126627562074.plus.aac.p.m4a	TRARMYZ128F426150A-mzaf_8160416126627562074.plus.aac.p.mp3
TRARNJN12903CE49F8	SOMMPRY12A8C131C5C	Ran Kan Kan - Nestor Torres	TRARNJN12903CE49F8-mzaf_624103677154721525.plus.aac.p.m4a	TRARNJN12903CE49F8-mzaf_624103677154721525.plus.aac.p.mp3
TRARODV128F1460DBC	SOWYFAX12A6D4F7A3D	A Goodnight's Sleep - The Starting Line	TRARODV128F1460DBC-mzm.kyemsabi.aac.p.m4a	TRARODV128F1460DBC-mzm.kyemsabi.aac.p.mp3
TRAROPS128F92F09A5	SONZYRS12A8C141A13	Am I That Easy to Forget - Carl Belew	TRAROPS128F92F09A5-mzaf_2871475883553239490.plus.aac.p.m4a	TRAROPS128F92F09A5-mzaf_2871475883553239490.plus.aac.p.mp3
TRAROPZ128F42A8AB2	SODXUGT12A58A78B78	Cup Horn - Ten Madison	TRAROPZ128F42A8AB2-mzaf_243158303925770262.plus.aac.p.m4a	TRAROPZ128F42A8AB2-mzaf_243158303925770262.plus.aac.p.mp3
TRAROQC128F4273979	SOXSCPE12CF5F88012	Que Vuelvas - Shakira	TRAROQC128F4273979-mzm.aiyamwrg.aac.p.m4a	TRAROQC128F4273979-mzm.aiyamwrg.aac.p.mp3
TRARPCK128F92FEA7F	SOXDMAC12AB017E7FF	Little Brother - Grizzly Bear	TRARPCK128F92FEA7F-mzaf_7297584768198588159.plus.aac.p.m4a	TRARPCK128F92FEA7F-mzaf_7297584768198588159.plus.aac.p.mp3
TRARPWX128F92CD69C	SORNAKH12AF72A1FDE	The Chance - Julie Roberts	TRARPWX128F92CD69C-mzm.xqwwvgno.aac.p.m4a	TRARPWX128F92CD69C-mzm.xqwwvgno.aac.p.mp3
TRARPXT128F425FDF9	SOZAUAC12A8AE491A3	Polly - Nirvana	TRARPXT128F425FDF9-mzm.gwnpguek.aac.p.m4a	TRARPXT128F425FDF9-mzm.gwnpguek.aac.p.mp3
TRARQBS128F4262E62	SOUVEIY12A8C12FCF3	Playboy - Teena Marie	TRARQBS128F4262E62-mzm.cjekfgej.aac.p.m4a	TRARQBS128F4262E62-mzm.cjekfgej.aac.p.mp3
TRARQSD128F427E2AA	SOAMBKN12A8C137A71	Wishlist - Pearl Jam	TRARQSD128F427E2AA-mzm.ylflkupg.aac.p.m4a	TRARQSD128F427E2AA-mzm.ylflkupg.aac.p.mp3
TRARREF128F422FD96	SOZQSGL12AF72A9145	Halloween - Dead Kennedys	TRARREF128F422FD96-mzm.kqzqtxyq.aac.p.m4a	TRARREF128F422FD96-mzm.kqzqtxyq.aac.p.mp3
TRARSAM128F4256E04	SOFYJDL12A58A7DD52	Vargbrodern Talar - Månegarm	TRARSAM128F4256E04-mzm.wpyzoubs.aac.p.m4a	TRARSAM128F4256E04-mzm.wpyzoubs.aac.p.mp3
TRARSKA128F9336A04	SOQKBQI12AB0182711	3 - Britney Spears	TRARSKA128F9336A04-mzaf_534059696279955459.plus.aac.p.m4a	TRARSKA128F9336A04-mzaf_534059696279955459.plus.aac.p.mp3
TRARSZV12903CDB2DE	SOHPAVE12A8AE47190	Meet Me in the City - Junior Kimbrough	TRARSZV12903CDB2DE-mzaf_5412820874183174056.plus.aac.p.m4a	TRARSZV12903CDB2DE-mzaf_5412820874183174056.plus.aac.p.mp3
TRARTCZ128F427A176	SOEKXKK12A8C1367A0	No More Doggin' - Otis Spann	TRARTCZ128F427A176-mzm.murzzkpi.aac.p.m4a	TRARTCZ128F427A176-mzm.murzzkpi.aac.p.mp3
TRARTEH128F423DBC1	SOSQIHH12A8C13370B	15 Step - Radiohead	TRARTEH128F423DBC1-mzaf_7921897158209385022.plus.aac.p.m4a	TRARTEH128F423DBC1-mzaf_7921897158209385022.plus.aac.p.mp3
TRARTGG128F424ABCD	SORXMMR12A6D4FBCF7	Get Happy - Danny Wilson	TRARTGG128F424ABCD-mzaf_8548575317196262403.plus.aac.p.m4a	TRARTGG128F424ABCD-mzaf_8548575317196262403.plus.aac.p.mp3
TRARTJL128F92CB44B	SOHKLCA12A8C1414AB	Raise Your Hands - Bon Jovi	TRARTJL128F92CB44B-mzm.rramviad.aac.p.m4a	TRARTJL128F92CB44B-mzm.rramviad.aac.p.mp3
TRARTSA128F4291550	SOESBTV12A8C1407EB	Champagne & Reefer - Bongzilla	TRARTSA128F4291550-mzaf_4299336067060426973.plus.aac.p.m4a	TRARTSA128F4291550-mzaf_4299336067060426973.plus.aac.p.mp3
TRARTSZ128F427642F	SODOBCV12A8C135BB3	Rainbow Dance - John Tchicai	TRARTSZ128F427642F-mzaf_4038966992311952309.plus.aac.p.m4a	TRARTSZ128F427642F-mzaf_4038966992311952309.plus.aac.p.mp3
TRARUHU128F92FDC00	SOBHQIJ12A6D4FC7D3	Spoonie Is Back - Spoonie Gee	TRARUHU128F92FDC00-mzm.pdmqjvui.aac.p.m4a	TRARUHU128F92FDC00-mzm.pdmqjvui.aac.p.mp3
TRARUOP12903CF2384	SOKMPKV12A67AE241B	What Drives the Weak - Shadows Fall	TRARUOP12903CF2384-mzaf_543140064633010341.plus.aac.p.m4a	TRARUOP12903CF2384-mzaf_543140064633010341.plus.aac.p.mp3
TRARVEY128F9300AC3	SOHGNJI12AB018217A	Red Sky - Thrice	TRARVEY128F9300AC3-mzaf_8638427587316704472.plus.aac.p.m4a	TRARVEY128F9300AC3-mzaf_8638427587316704472.plus.aac.p.mp3
TRARVMJ128F146A77E	SOQYNGM12A6D4F89D8	Water Down the Ganges (Joi On the Ganges Remix) - Joi	TRARVMJ128F146A77E-mzaf_2580044727132141746.plus.aac.p.m4a	TRARVMJ128F146A77E-mzaf_2580044727132141746.plus.aac.p.mp3
TRARVVB128F4264CEB	SOEMZVF12A8C13148C	Livin' In a Strain - Alvin Youngblood Hart	TRARVVB128F4264CEB-mzm.sxulkzqj.aac.p.m4a	TRARVVB128F4264CEB-mzm.sxulkzqj.aac.p.mp3
TRARVZG128F1497359	SOELGKJ12A58A7CD11	Caribou Lou - Tech N9ne	TRARVZG128F1497359-mzaf_8566989712630097073.plus.aac.p.m4a	TRARVZG128F1497359-mzaf_8566989712630097073.plus.aac.p.mp3
TRARWMG128F933667C	SOKKHMB12AB0182B39	Callíope - Al Di Meola	TRARWMG128F933667C-mzaf_3979825991358258103.plus.aac.p.m4a	TRARWMG128F933667C-mzaf_3979825991358258103.plus.aac.p.mp3
TRARWXF128F9353B37	SOQIBIH12AB0186282	So Different Blues - Mance Lipscomb	TRARWXF128F9353B37-mzm.hovlfsom.aac.p.m4a	TRARWXF128F9353B37-mzm.hovlfsom.aac.p.mp3
TRARWXU128F92EC637	SOUPQHK12AB017CC62	Pépètes - Java	TRARWXU128F92EC637-mzm.efezfmtc.aac.p.m4a	TRARWXU128F92EC637-mzm.efezfmtc.aac.p.mp3
TRARWYG128F424D766	SOISSJU12A8C135C04	Fire In the Hole - The Elders	TRARWYG128F424D766-mzaf_3933662391926666542.plus.aac.p.m4a	TRARWYG128F424D766-mzaf_3933662391926666542.plus.aac.p.mp3
TRARXIQ128F9354D9C	SOUPVPL12AB0189B9F	Since the Last Time - Arrested Development	TRARXIQ128F9354D9C-mzaf_2486720448296325241.plus.aac.p.m4a	TRARXIQ128F9354D9C-mzaf_2486720448296325241.plus.aac.p.mp3
TRARXMV128F92F59C8	SOJNSEO12AB01818F8	Frei zu sein - In Extremo	TRARXMV128F92F59C8-mzm.kzcmqnih.aac.p.m4a	TRARXMV128F92F59C8-mzm.kzcmqnih.aac.p.mp3
TRARYCL128F1456224	SOQFZBX12A6D4F5B4D	Tuesday Afternoon (Forever Afternoon) [Single Edit] - The Moody Blues	TRARYCL128F1456224-mzaf_5203339678655449899.plus.aac.p.m4a	TRARYCL128F1456224-mzaf_5203339678655449899.plus.aac.p.mp3
TRARYHD128F9344512	SOZEKTZ12AB0185274	Disco Trafiko - Trafik	TRARYHD128F9344512-mzaf_1646923900791911105.plus.aac.p.m4a	TRARYHD128F9344512-mzaf_1646923900791911105.plus.aac.p.mp3
TRARZBR128F934715D	SOAGBQA12AB0180400	Amor a Medías - Ha-Ash	TRARZBR128F934715D-mzm.nhbeekdy.aac.p.m4a	TRARZBR128F934715D-mzm.nhbeekdy.aac.p.mp3
TRARZBX12903CD70DA	SOQKFHB12AB0186B13	Cavalleria Rusticana - William Orbit	TRARZBX12903CD70DA-mzaf_52112391316047608.plus.aac.p.m4a	TRARZBX12903CD70DA-mzaf_52112391316047608.plus.aac.p.mp3
TRARZKD128F425D64D	SOYPBEP12A8AE4853A	Forever - Chris Brown	TRARZKD128F425D64D-mzm.kkwwffpr.aac.p.m4a	TRARZKD128F425D64D-mzm.kkwwffpr.aac.p.mp3
TRASAFS12903CF10BD	SOKRMOC12AC46885E3	Wings of Love (feat. Underground Divas) - Zagar	TRASAFS12903CF10BD-mzaf_8339268704747312452.plus.aac.p.m4a	TRASAFS12903CF10BD-mzaf_8339268704747312452.plus.aac.p.mp3
TRASAIH128F931F567	SOUQYYT12A8C13BA09	Betrayal Is a Symptom - Thrice	TRASAIH128F931F567-mzaf_6992027361786386626.plus.aac.p.m4a	TRASAIH128F931F567-mzaf_6992027361786386626.plus.aac.p.mp3
TRASAQI128F426EEA3	SOBMWXO12A8C132120	Simple Twist of Fate - Bob Dylan	TRASAQI128F426EEA3-mzi.lndhqmbp.aac.p.m4a	TRASAQI128F426EEA3-mzi.lndhqmbp.aac.p.mp3
TRASARO128F145E40F	SOMEAJX12A6D4F6230	My Mind's Eye - Small Faces	TRASARO128F145E40F-mzaf_6970324879626635035.plus.aac.p.m4a	TRASARO128F145E40F-mzaf_6970324879626635035.plus.aac.p.mp3
TRASBCH128F93369B6	SODRUZE12AF729E2E6	Novakane Groove - Black Sheep	TRASBCH128F93369B6-mzm.moiceqai.aac.p.m4a	TRASBCH128F93369B6-mzm.moiceqai.aac.p.mp3
TRASBSO128F1465A78	SOWGWCP12A6D4F860D	I'm Happy She Said - M83	TRASBSO128F1465A78-mzaf_4126793256787837688.plus.aac.p.m4a	TRASBSO128F1465A78-mzaf_4126793256787837688.plus.aac.p.mp3
TRASBVS12903CF4537	SONTFNG12A8C13FF69	If I Ain't Got You - Alicia Keys	TRASBVS12903CF4537-mzm.xssvqppg.aac.p.m4a	TRASBVS12903CF4537-mzm.xssvqppg.aac.p.mp3
TRASBZK128F42692CA	SOEOMZJ12A8C139998	Crimson Wave - Amorphis	TRASBZK128F42692CA-mzaf_8969926579963505613.plus.aac.p.m4a	TRASBZK128F42692CA-mzaf_8969926579963505613.plus.aac.p.mp3
TRASCMB128F422B871	SOYWFWL12A6D4FE07D	Ninja Tattoo - Shanadoo	TRASCMB128F422B871-mzaf_5514410855874826575.plus.aac.p.m4a	TRASCMB128F422B871-mzaf_5514410855874826575.plus.aac.p.mp3
TRASCWR12903CCC575	SOLQLCA12AB0188BBD	Hear My Train A-Comin' - Jimi Hendrix	TRASCWR12903CCC575-mzm.jxjkjtzw.aac.p.m4a	TRASCWR12903CCC575-mzm.jxjkjtzw.aac.p.mp3
TRASDGG128F933EDE2	SOSJEIO12A58A7A674	On Independence Day - Anti-Flag	TRASDGG128F933EDE2-mzaf_2801990908085110286.plus.aac.p.m4a	TRASDGG128F933EDE2-mzaf_2801990908085110286.plus.aac.p.mp3
TRASDYA128F425E84F	SOUIJVE12A8AE4961E	Help Me - Chris Brown	TRASDYA128F425E84F-mzm.qynppebh.aac.p.m4a	TRASDYA128F425E84F-mzm.qynppebh.aac.p.mp3
TRASEAT12903CEF0B3	SOQTGOL12A58A768C3	Ain't No Sunshine - Nestor Torres	TRASEAT12903CEF0B3-mzaf_7931687080896999095.plus.aac.p.m4a	TRASEAT12903CEF0B3-mzaf_7931687080896999095.plus.aac.p.mp3
TRASGKM128F42644C5	SOIPZYI12A8C139CD9	Street Crab - Helmet	TRASGKM128F42644C5-mzm.hwtznexr.aac.p.m4a	TRASGKM128F42644C5-mzm.hwtznexr.aac.p.mp3
TRASGQX128F932516C	SOFMFBW12AB0183457	Phone Booth - The Robert Cray Band	TRASGQX128F932516C-mzaf_7396332701160483967.plus.aac.p.m4a	TRASGQX128F932516C-mzaf_7396332701160483967.plus.aac.p.mp3
TRASHIP128F428FC4B	SOZFRGA12A58A7B247	Children of the Revolution - Killers	TRASHIP128F428FC4B-mzaf_4987875674482627145.plus.aac.p.m4a	TRASHIP128F428FC4B-mzaf_4987875674482627145.plus.aac.p.mp3
TRASHPV128F4281CB1	SOBVLUP12A8C140311	Meet Me In the Bathroom - The Strokes	TRASHPV128F4281CB1-mzm.kuihrizi.aac.p.m4a	TRASHPV128F4281CB1-mzm.kuihrizi.aac.p.mp3
TRASHSN12903CA9E34	SOKOTBW12AB018CE2D	Wait Til You See My Smile - Alicia Keys	TRASHSN12903CA9E34-mzm.ncndaedc.aac.p.m4a	TRASHSN12903CA9E34-mzm.ncndaedc.aac.p.mp3
TRASHZB128E0791E81	SOWCLTO12A67021CEC	One Woman Man - Dave Hollister	TRASHZB128E0791E81-mzm.mxhzulil.aac.p.m4a	TRASHZB128E0791E81-mzm.mxhzulil.aac.p.mp3
TRASIJO128F4258025	SODNJYF12A8C135581	Pass the Puck - Two Man Advantage	TRASIJO128F4258025-mzm.attsctbz.aac.p.m4a	TRASIJO128F4258025-mzm.attsctbz.aac.p.mp3
TRASIKP128F423EED7	SOBQAPA12A8C13261C	La Photo - Basement Jaxx	TRASIKP128F423EED7-mzaf_5687520487768933247.plus.aac.p.m4a	TRASIKP128F423EED7-mzaf_5687520487768933247.plus.aac.p.mp3
TRASIVA128F933DB52	SOCYRJH12AB0181091	In My Life - Boyz II Men	TRASIVA128F933DB52-mzm.puweehrb.aac.p.m4a	TRASIVA128F933DB52-mzm.puweehrb.aac.p.mp3
TRASIWH128F4234005	SOAMUDI12A6D4FCD11	Talkin' Woman Blues - Coco Montoya	TRASIWH128F4234005-mzaf_2600338894629240785.plus.aac.p.m4a	TRASIWH128F4234005-mzaf_2600338894629240785.plus.aac.p.mp3
TRASJND128F427F993	SOFECOD12A8C1408F5	Turn It Up - Jamie Richards	TRASJND128F427F993-mzm.hkxsbczo.aac.p.m4a	TRASJND128F427F993-mzm.hkxsbczo.aac.p.mp3
TRASJNR128F14795F7	SOXBIQX12A6D4F8D50	Welcome 2 Detroit - Trick Trick & Eminem	TRASJNR128F14795F7-mzm.hdjlovhk.aac.p.m4a	TRASJNR128F14795F7-mzm.hdjlovhk.aac.p.mp3
TRASKII128F92FA33E	SOYCFVX12A8AE45C63	Whatever Lies Will Help You Rest - The Ataris	TRASKII128F92FA33E-mzaf_8065394203400298313.plus.aac.p.m4a	TRASKII128F92FA33E-mzaf_8065394203400298313.plus.aac.p.mp3
TRASKSG12903CDA87C	SOMCSDR12A8C135024	Guarare - Ray Barretto	TRASKSG12903CDA87C-mzm.ohtkkcvr.aac.p.m4a	TRASKSG12903CDA87C-mzm.ohtkkcvr.aac.p.mp3
TRASLGT12903CDFC6C	SOUXWHI12AB018DBF6	Love Shelter - Sundial Aeon	TRASLGT12903CDFC6C-mzm.tddvuzrl.aac.p.m4a	TRASLGT12903CDFC6C-mzm.tddvuzrl.aac.p.mp3
TRASLHI128EF343C84	SOCQYRC12A67ADB469	Bridge to Canada - Noisettes	TRASLHI128EF343C84-mzm.ffycmufo.aac.p.m4a	TRASLHI128EF343C84-mzm.ffycmufo.aac.p.mp3
TRASLVK128F935046C	SOYKHAC12AB017DE72	La Excepción - Gustavo Cerati	TRASLVK128F935046C-mzaf_4775299944111980776.plus.aac.p.m4a	TRASLVK128F935046C-mzaf_4775299944111980776.plus.aac.p.mp3
TRASMER128F4272C1D	SOZDAFC12A8C139F6D	Canción de Amor - 2 Minutos	TRASMER128F4272C1D-mzm.qllcwhcq.aac.p.m4a	TRASMER128F4272C1D-mzm.qllcwhcq.aac.p.mp3
TRASMUR128F42775D6	SOCOMUU12A6D4F8518	Adnans - Orbital	TRASMUR128F42775D6-mzm.xzohtxop.aac.p.m4a	TRASMUR128F42775D6-mzm.xzohtxop.aac.p.mp3
TRASMYK12903CAA1B7	SONVLLU12AB018639D	Southbound Blues - John Hammond	TRASMYK12903CAA1B7-mzm.llfsunbx.aac.p.m4a	TRASMYK12903CAA1B7-mzm.llfsunbx.aac.p.mp3
TRASNDM128F92E17E7	SOERCEY12A8C1413E5	Fellow Traveler - Ginny Owens	TRASNDM128F92E17E7-mzaf_5920833009075436434.plus.aac.p.m4a	TRASNDM128F92E17E7-mzaf_5920833009075436434.plus.aac.p.mp3
TRASNOR128F422BCDC	SOOXHYJ12A8AE46EDA	Piel Canela - Bobby Capó	TRASNOR128F422BCDC-mzaf_5377615064918713027.plus.aac.p.m4a	TRASNOR128F422BCDC-mzaf_5377615064918713027.plus.aac.p.mp3
TRASNOT128E0791785	SOACEDS12A6701EAAA	Gone to the Movies - Semisonic	TRASNOT128E0791785-mzm.zahnjvhg.aac.p.m4a	TRASNOT128E0791785-mzm.zahnjvhg.aac.p.mp3
TRASNPV128F92F9771	SOLOIMR12A58A76C69	Visão - Nana Caymmi	TRASNPV128F92F9771-mzaf_3575680547656385388.plus.aac.p.m4a	TRASNPV128F92F9771-mzaf_3575680547656385388.plus.aac.p.mp3
TRASNRV128F931AE2E	SOGZAAR12AB01849A4	Sin - Nine Inch Nails	TRASNRV128F931AE2E-mzaf_1144742541996721144.plus.aac.p.m4a	TRASNRV128F931AE2E-mzaf_1144742541996721144.plus.aac.p.mp3
TRASOCX128F4271AB9	SORJHBA12A8C13D1D0	Spann's Boogie Woogie - Otis Spann	TRASOCX128F4271AB9-mzm.uudzzzgw.aac.p.m4a	TRASOCX128F4271AB9-mzm.uudzzzgw.aac.p.mp3
TRASOFS128F4243346	SOMSJPX12A8C136436	Fly High Michelle - Enuff Z'Nuff	TRASOFS128F4243346-mzaf_7571774880411343694.plus.aac.p.m4a	TRASOFS128F4243346-mzaf_7571774880411343694.plus.aac.p.mp3
TRASOUI128E078F152	SOBPBKU12A6701E5CF	Anyway, Anyhow, Anywhere - The Who	TRASOUI128E078F152-mzaf_7616262302024340762.plus.aac.p.m4a	TRASOUI128E078F152-mzaf_7616262302024340762.plus.aac.p.mp3
TRASPZQ128F933BBDA	SOMRAFQ12AB0186104	Grand-mère - Les Ogres de Barback & Les Hurlements d'Léo	TRASPZQ128F933BBDA-mzaf_7506404047570930423.plus.aac.p.m4a	TRASPZQ128F933BBDA-mzaf_7506404047570930423.plus.aac.p.mp3
TRASQCW12903CA07D9	SOOJMEN12AB017B79F	Days / This Time Tomorrow - Ray Davies	TRASQCW12903CA07D9-mzm.bffycxwa.aac.p.m4a	TRASQCW12903CA07D9-mzm.bffycxwa.aac.p.mp3
TRASQHA128F4280A1D	SOPWWMT12A8C13811D	The Attitude Song (Live) - Steve Vai	TRASQHA128F4280A1D-mzm.dzypegtg.aac.p.m4a	TRASQHA128F4280A1D-mzm.dzypegtg.aac.p.mp3
TRASQIB128F426693D	SOMHVED12CF5F87D8E	Ain't It Funny (feat. Caddillac Tah & Ja Rule) - Jennifer Lopez	TRASQIB128F426693D-mzm.xzsrzbnh.aac.p.m4a	TRASQIB128F426693D-mzm.xzsrzbnh.aac.p.mp3
TRASRBB128F42AFD5C	SOSAEVQ12A8C13EC8F	Wish - Brian Littrell	TRASRBB128F42AFD5C-mzm.zvbounve.aac.p.m4a	TRASRBB128F42AFD5C-mzm.zvbounve.aac.p.mp3
TRASRVD128F933624A	SOARFDK12AB01826E6	Me Falta el Aliento - Estopa	TRASRVD128F933624A-mzaf_3100294358904441691.plus.aac.p.m4a	TRASRVD128F933624A-mzaf_3100294358904441691.plus.aac.p.mp3
TRASRXK128F9311176	SOCGOZK12A8151BD5D	Fake Tales of San Francisco - Arctic Monkeys	TRASRXK128F9311176-mzaf_6619757848212826635.plus.aac.p.m4a	TRASRXK128F9311176-mzaf_6619757848212826635.plus.aac.p.mp3
TRASSFI128F92E2743	SOBPMZI12A8C140B04	Stormy Weather (1961 Version) - Dinah Washington & Quincy Jones and His Orchestra	TRASSFI128F92E2743-mzm.qerghpti.aac.p.m4a	TRASSFI128F92E2743-mzm.qerghpti.aac.p.mp3
TRASTKB128F92F6AE7	SOFKGNK12AB018079D	Dear Death, Pt. 2 - Emery	TRASTKB128F92F6AE7-mzaf_7209939668984180748.plus.aac.p.m4a	TRASTKB128F92F6AE7-mzaf_7209939668984180748.plus.aac.p.mp3
TRASTMN12903CF98DB	SOXLQOI12AC3DF996D	Rubies, Pearls, and Emeralds - Tin Hat Trio	TRASTMN12903CF98DB-mzaf_2367065191101959020.plus.aac.p.m4a	TRASTMN12903CF98DB-mzaf_2367065191101959020.plus.aac.p.mp3
TRASTOM12903CBE8A6	SODCJKB12AB018C5A8	Hammer & a Stone - Seven Mary Three	TRASTOM12903CBE8A6-mzaf_3523050746016056348.plus.aac.p.m4a	TRASTOM12903CBE8A6-mzaf_3523050746016056348.plus.aac.p.mp3
TRASTRY12903CB4B0A	SOTGZZI12AB0186376	Sweet Disposition - The Temper Trap	TRASTRY12903CB4B0A-mzm.jzrsrgku.aac.p.m4a	TRASTRY12903CB4B0A-mzm.jzrsrgku.aac.p.mp3
TRASTZY128F145B055	SOHIWJN12A6D4F41A3	Livin' Above Your Head - Jay & The Americans	TRASTZY128F145B055-mzaf_2089805482510329265.plus.aac.p.m4a	TRASTZY128F145B055-mzaf_2089805482510329265.plus.aac.p.mp3
TRASUDV128F42B86FB	SORRYWR12A8C140E3C	Perfect Motion - Sunscreem	TRASUDV128F42B86FB-mzaf_6840347473713221447.plus.aac.p.m4a	TRASUDV128F42B86FB-mzaf_6840347473713221447.plus.aac.p.mp3
TRASUKM128F422AA6F	SOSJQVT12A81C21546	I'se Just a Bad Luck Man - Casey Bill Weldon	TRASUKM128F422AA6F-mzm.mumrfhtm.aac.p.m4a	TRASUKM128F422AA6F-mzm.mumrfhtm.aac.p.mp3
TRASUTG128F935A445	SOYDXZM12AB0186736	Container - Kaizers Orchestra	TRASUTG128F935A445-mzaf_5752316140020985699.plus.aac.p.m4a	TRASUTG128F935A445-mzaf_5752316140020985699.plus.aac.p.mp3
TRASVHD128F1465963	SOCEOAD12A5891FA33	Take Me to Paradise (Mig's Summer Lover's Dub) - Miguel Migs	TRASVHD128F1465963-mzaf_1578664976969644605.plus.aac.p.m4a	TRASVHD128F1465963-mzaf_1578664976969644605.plus.aac.p.mp3
